CustomerID,total_spent,num_orders,total_items,last_purchase,heavy_multibuy_count,total_basket_value,avg_basket_value,days_since,segment
12729,417.01,1,231,2011-08-18 11:40:00,13,10425.25,417.01,113,MultiBuy
12731,18751.91,12,8429,2011-11-16 11:59:00,256,521187.26,1909.11,23,MultiBuy
12732,218.26,1,110,2011-06-13 11:33:00,1,2400.86,218.26,179,Active
12733,383.95,1,137,2011-04-19 16:19:00,2,8446.9,383.95,233,Lapsed
12734,110.4,1,88,2010-12-22 12:47:00,4,441.6,110.4,352,Lapsed
12735,689.57,2,363,2011-01-28 13:37:00,19,14075.17,343.3,314,MultiBuy
12736,144.0,1,168,2011-01-11 07:57:00,3,432.0,144.0,332,Lapsed
12738,137.35,1,147,2010-12-02 18:27:00,8,1373.5,137.35,371,Lapsed
12739,975.54,1,485,2011-09-01 17:45:00,23,36094.98,975.54,98,MultiBuy
12740,427.6,1,342,2011-10-07 10:44:00,18,11545.2,427.6,63,MultiBuy
12743,540.13,2,315,2011-07-28 16:21:00,9,37844.77,288.89,133,Repeat
12744,9120.39,4,5234,2011-10-14 14:54:00,166,553321.72,2573.59,55,MultiBuy
12747,4196.01,11,1275,2011-12-07 14:34:00,63,40882.23,396.91,1,MultiBuy
12748,31650.78,206,25051,2011-12-09 12:20:00,614,1436481.42,326.7,0,MultiBuy
12749,4040.88,5,1470,2011-12-06 09:56:00,58,239710.75,1210.66,3,MultiBuy
12750,275.88,1,137,2011-08-03 09:13:00,5,4138.2,275.88,128,Active
12752,4366.78,1,2262,2011-09-19 13:32:00,52,231439.34,4366.78,80,MultiBuy
12753,21429.39,6,11421,2011-11-17 10:52:00,195,848072.98,4304.94,22,MultiBuy
12754,3010.74,3,6481,2011-04-18 09:00:00,14,43166.37,685.18,235,MultiBuy
12755,3811.95,2,1491,2011-03-04 12:42:00,1,3847.05,961.76,280,Repeat
12756,112.08,1,144,2011-09-14 09:31:00,4,448.32,112.08,86,Active
12757,4176.75,9,2387,2011-11-24 12:30:00,113,355984.66,994.37,15,MultiBuy
12758,2791.59,2,2135,2011-08-15 10:22:00,85,138008.04,1422.76,116,MultiBuy
12759,1411.44,3,894,2011-10-18 14:49:00,50,44617.92,484.98,51,MultiBuy
12762,1702.52,2,1220,2011-12-02 10:23:00,54,69067.51,1030.86,7,MultiBuy
12763,494.08,2,316,2011-07-24 14:12:00,13,5469.28,303.85,137,MultiBuy
12764,1693.88,1,386,2011-01-27 10:19:00,20,76224.6,1693.88,316,MultiBuy
12766,6457.63,7,3627,2011-12-06 08:46:00,185,303554.78,992.01,3,MultiBuy
12769,1143.6,1,356,2011-04-15 10:25:00,18,36595.2,1143.6,238,MultiBuy
12770,1351.45,1,743,2011-05-13 09:33:00,12,16217.4,1351.45,210,MultiBuy
12772,752.47,1,551,2011-10-11 09:19:00,32,40633.38,752.47,59,MultiBuy
12775,1281.04,5,870,2011-11-22 16:33:00,41,15983.28,262.02,16,MultiBuy
12778,693.23,6,817,2011-11-20 11:30:00,36,5376.53,122.19,19,MultiBuy
12779,3981.36,8,2024,2011-11-02 11:43:00,85,105379.02,707.24,37,MultiBuy
12781,786.74,2,670,2011-10-07 10:37:00,23,10376.22,432.34,63,MultiBuy
12782,1938.92,5,1072,2011-12-05 09:16:00,54,40937.92,417.73,4,MultiBuy
12783,1295.87,4,611,2011-12-07 15:56:00,27,29250.07,375.0,1,MultiBuy
12784,476.82,1,278,2011-11-24 12:53:00,11,26701.92,476.82,14,MultiBuy
12785,255.95,1,129,2010-12-10 13:48:00,11,3327.35,255.95,363,MultiBuy
12787,418.66,3,258,2011-11-30 08:44:00,14,2514.62,147.92,9,MultiBuy
12789,76.85,1,3,2011-10-05 13:34:00,0,230.55,76.85,64,Active
12790,294.92,1,164,2011-05-31 14:14:00,6,5898.4,294.92,191,Lapsed
12791,177.6,1,96,2010-12-01 11:27:00,1,177.6,177.6,373,Lapsed
12792,344.54,1,215,2011-03-28 11:36:00,11,8268.96,344.54,256,MultiBuy
12793,461.48,2,292,2011-01-09 12:12:00,18,6345.68,288.44,334,MultiBuy
12794,860.41,2,592,2011-10-17 14:54:00,31,19925.25,442.78,52,MultiBuy
12795,318.48,1,64,2011-11-21 10:27:00,1,4140.24,318.48,18,Active
12797,226.03,1,117,2010-12-09 10:55:00,7,2712.36,226.03,365,Lapsed
12798,6977.04,3,5256,2011-11-29 15:52:00,8,15012.24,1876.53,9,Repeat
12802,397.58,1,312,2011-06-06 09:36:00,16,9541.92,397.58,186,MultiBuy
12808,455.65,3,187,2011-11-03 10:05:00,11,4403.55,163.09,36,MultiBuy
12809,405.31,1,217,2011-06-15 10:51:00,10,9727.44,405.31,177,MultiBuy
12811,458.85,2,227,2011-03-23 10:55:00,10,6458.25,230.65,261,MultiBuy
12812,229.64,1,164,2011-10-26 09:54:00,6,3444.6,229.64,44,Active
12814,85.92,1,48,2011-08-30 12:11:00,1,85.92,85.92,101,Active
12815,863.46,2,374,2011-07-15 10:21:00,18,20382.3,452.94,147,MultiBuy
12816,452.2,2,125,2011-09-05 12:41:00,4,6117.25,226.56,95,Repeat
12817,126.04,1,52,2011-03-03 16:28:00,3,378.12,126.04,280,Lapsed
12818,1182.08,1,920,2011-03-23 12:06:00,9,15367.04,1182.08,261,Lapsed
12820,942.34,4,722,2011-12-06 15:12:00,39,15010.76,254.42,2,MultiBuy
12821,92.72,1,70,2011-05-09 15:51:00,4,556.32,92.72,213,Lapsed
12822,948.88,2,550,2011-09-30 10:04:00,30,27885.12,606.2,70,MultiBuy
12823,1759.5,5,230,2011-09-26 07:35:00,5,1759.5,351.9,74,Repeat
12824,397.12,1,232,2011-10-11 12:49:00,15,9928.0,397.12,59,MultiBuy
12826,1474.72,7,1058,2011-12-07 10:25:00,72,21786.98,239.42,2,MultiBuy
12827,430.15,3,197,2011-12-04 12:17:00,11,4328.25,173.13,5,MultiBuy
12828,1018.71,6,494,2011-12-07 08:45:00,23,11206.68,200.12,2,MultiBuy
12829,293.0,2,376,2011-01-07 11:13:00,4,1672.25,152.02,336,Repeat
12830,6814.64,6,9848,2011-11-02 11:54:00,38,60575.92,1594.1,37,MultiBuy
12831,215.05,1,135,2011-03-22 13:02:00,5,1935.45,215.05,261,Lapsed
12832,383.03,2,195,2011-11-07 13:30:00,11,5857.47,216.94,31,MultiBuy
12833,417.38,1,156,2011-07-17 13:46:00,6,10017.12,417.38,144,Active
12834,312.38,1,110,2011-03-02 09:49:00,6,5622.84,312.38,282,Lapsed
12836,2610.36,4,1062,2011-10-11 15:10:00,38,118753.72,682.49,58,MultiBuy
12837,134.1,1,24,2011-06-19 16:07:00,0,1609.2,134.1,172,Active
12838,671.95,2,355,2011-11-06 12:20:00,5,40207.37,335.06,33,Repeat
12839,5591.42,14,3807,2011-12-07 12:33:00,252,131972.19,420.29,2,MultiBuy
12840,2726.77,4,1511,2011-07-19 09:29:00,91,82489.9,730.0,143,MultiBuy
12841,3991.58,25,2720,2011-12-05 11:13:00,90,72698.48,175.6,4,MultiBuy
12842,1118.99,2,547,2011-09-30 15:33:00,26,20515.42,603.39,69,MultiBuy
12843,1702.26,8,781,2011-10-05 12:09:00,39,32567.18,316.19,65,MultiBuy
12844,325.96,2,125,2011-11-10 13:31:00,0,8522.56,163.9,28,Repeat
12845,354.09,4,204,2011-03-17 13:34:00,2,1675.99,62.07,266,Repeat
12847,843.64,1,873,2011-11-17 13:16:00,34,70865.76,843.64,21,MultiBuy
12849,992.65,2,579,2011-11-08 13:41:00,23,25618.88,556.93,30,MultiBuy
12851,131.81,1,106,2011-09-04 12:41:00,3,6195.07,131.81,96,Active
12852,311.55,1,149,2011-02-18 08:47:00,6,5296.35,311.55,294,Lapsed
12853,1957.1,6,800,2011-07-28 11:29:00,31,41418.1,531.0,134,MultiBuy
12854,1316.25,3,626,2011-09-22 12:15:00,13,47610.38,436.79,78,MultiBuy
12855,38.1,1,30,2010-12-02 09:37:00,2,114.3,38.1,372,Lapsed
12856,2170.78,6,1076,2011-12-02 10:52:00,19,121630.48,391.09,7,MultiBuy
12857,1106.4,2,343,2011-05-13 10:20:00,16,30912.0,672.0,210,MultiBuy
12863,521.2,1,188,2011-10-18 14:15:00,5,2606.0,521.2,51,Active
12864,147.12,1,216,2011-07-24 13:03:00,3,441.36,147.12,137,Active
12865,1568.23,2,925,2011-11-13 14:31:00,50,78633.49,827.72,25,MultiBuy
12866,499.12,1,167,2011-03-01 14:11:00,4,12478.0,499.12,282,Lapsed
12867,4009.34,7,4284,2011-11-13 15:30:00,152,326388.04,611.21,25,MultiBuy
12868,1607.06,6,928,2011-06-07 10:42:00,40,31582.9,295.17,185,MultiBuy
12871,380.64,2,200,2011-09-16 15:07:00,9,2268.48,206.23,83,Repeat
12872,599.97,2,319,2011-01-17 10:52:00,10,20584.46,311.89,326,MultiBuy
12873,374.0,1,128,2011-03-02 14:58:00,3,1496.0,374.0,281,Lapsed
12875,343.23,2,2019,2011-07-19 15:30:00,2,343.23,171.62,142,Repeat
12876,2053.02,2,1930,2011-10-13 12:26:00,70,91321.69,1100.26,57,MultiBuy
12877,1535.77,12,1178,2011-12-06 10:30:00,64,30856.79,200.37,3,MultiBuy
12878,854.99,2,547,2011-04-17 13:07:00,30,21103.1,449.0,235,MultiBuy
12879,573.22,3,370,2011-10-26 12:24:00,9,1860.16,186.02,44,Repeat
12881,298.0,1,21,2011-03-09 11:44:00,0,2086.0,298.0,275,Lapsed
12882,1463.04,2,246,2011-11-30 16:18:00,12,10288.8,791.45,8,MultiBuy
12883,703.47,4,196,2011-11-15 09:32:00,4,9722.74,231.49,24,Repeat
12884,309.05,1,43,2011-09-12 13:10:00,3,2163.35,309.05,87,Active
12885,1175.22,3,655,2011-10-07 13:40:00,31,41282.62,581.45,62,MultiBuy
12886,1378.4,2,770,2011-10-03 10:09:00,35,57544.0,701.76,67,MultiBuy
12888,354.12,2,76,2011-05-09 16:02:00,4,1172.4,234.48,213,Repeat
12890,376.72,1,256,2011-11-15 17:26:00,5,29760.88,376.72,23,Active
12891,331.0,3,950,2011-06-07 12:31:00,3,331.0,110.33,185,Repeat
12893,176.55,1,90,2011-11-09 12:34:00,1,5473.05,176.55,30,Active
12895,372.8,2,210,2011-10-28 13:51:00,12,4914.8,223.4,41,MultiBuy
12897,216.5,2,110,2011-05-19 12:13:00,3,433.0,108.25,204,Repeat
12901,17654.54,28,23075,2011-12-01 10:07:00,100,77641.07,669.32,8,MultiBuy
12902,138.68,1,66,2011-03-20 12:06:00,4,1386.8,138.68,264,Lapsed
12904,496.06,2,294,2011-11-21 14:34:00,6,17633.51,248.36,17,Repeat
12906,2919.81,5,1749,2011-11-28 09:55:00,48,57894.21,918.96,11,MultiBuy
12908,750.0,2,1200,2011-06-16 15:39:00,2,750.0,375.0,175,Repeat
12909,2163.82,5,1277,2011-10-31 12:43:00,53,42646.99,473.86,39,MultiBuy
12910,3075.04,8,1692,2011-11-16 14:28:00,72,40613.6,541.51,22,MultiBuy
12912,1662.3,5,670,2011-12-07 08:55:00,24,10029.3,417.89,2,MultiBuy
12913,2453.63,5,1417,2011-12-05 12:11:00,38,33058.1,688.71,4,MultiBuy
12915,363.65,2,93,2011-07-14 11:34:00,3,4071.45,185.07,148,Repeat
12916,2944.95,4,1083,2011-07-24 10:35:00,38,76779.07,745.43,138,MultiBuy
12917,594.0,1,120,2011-08-03 16:42:00,2,1188.0,594.0,127,Active
12919,1335.19,6,673,2011-12-01 13:47:00,37,13407.72,268.15,7,MultiBuy
12920,162.78,1,128,2011-11-22 15:05:00,4,4395.06,162.78,16,Active
12921,16587.09,37,9526,2011-11-30 16:22:00,463,392339.0,544.92,8,MultiBuy
12922,405.38,1,370,2011-07-01 15:35:00,21,11350.64,405.38,160,MultiBuy
12923,171.57,1,67,2011-10-06 16:20:00,0,4632.39,171.57,63,Active
12924,925.75,4,480,2011-09-12 13:55:00,14,7827.61,269.92,87,MultiBuy
12925,679.05,2,540,2011-12-05 11:11:00,34,14996.67,340.83,4,MultiBuy
12928,2062.7,5,1472,2011-11-04 14:24:00,72,33373.24,397.3,34,MultiBuy
12929,117.85,1,37,2011-02-01 12:08:00,2,942.8,117.85,311,Lapsed
12930,415.8,2,252,2011-09-22 15:18:00,11,5238.48,209.54,77,MultiBuy
12931,41518.96,15,27704,2011-11-18 12:39:00,80,692679.12,8551.59,21,MultiBuy
12933,607.53,3,499,2011-11-15 16:38:00,7,25254.62,238.25,23,Repeat
12935,2160.7,7,1853,2011-12-07 17:25:00,90,47064.11,364.84,1,MultiBuy
12936,1063.9,4,559,2011-11-22 17:32:00,25,28685.58,462.67,16,MultiBuy
12937,1504.27,4,1007,2011-11-24 15:05:00,57,59421.0,495.18,14,MultiBuy
12938,114.14,1,140,2011-11-14 11:21:00,6,1027.26,114.14,25,Active
12939,11581.8,8,4876,2011-10-06 14:33:00,47,91864.32,1954.56,63,MultiBuy
12940,899.69,2,404,2011-10-16 12:09:00,10,48322.47,503.36,54,MultiBuy
12942,675.6,3,198,2011-07-31 14:39:00,3,18079.84,258.28,130,Repeat
12944,604.51,2,289,2011-11-04 11:04:00,15,9098.26,303.28,35,MultiBuy
12945,462.95,1,165,2011-02-24 14:15:00,8,10647.85,462.95,287,Lapsed
12947,1603.99,6,1165,2011-07-19 10:06:00,63,32335.92,333.36,143,MultiBuy
12948,2064.95,7,1080,2011-11-23 17:10:00,54,42496.4,366.35,15,MultiBuy
12949,4167.22,8,2381,2011-11-09 11:25:00,129,201717.91,938.22,30,MultiBuy
12950,1843.0,3,1380,2011-12-07 13:17:00,23,17678.0,768.61,1,MultiBuy
12951,1064.07,6,503,2011-12-01 12:14:00,23,12724.69,201.98,8,MultiBuy
12952,1387.79,4,653,2011-12-04 10:35:00,32,40192.8,508.77,5,MultiBuy
12953,329.85,1,84,2011-11-30 09:24:00,3,5607.45,329.85,9,Active
12955,4757.16,11,3664,2011-12-08 16:29:00,160,103968.02,577.6,0,MultiBuy
12956,108.07,1,34,2011-02-06 16:08:00,0,2053.33,108.07,305,Lapsed
12957,4017.54,8,2549,2011-11-30 09:53:00,124,154291.58,648.28,9,MultiBuy
12962,266.39,2,129,2011-12-02 15:55:00,7,2355.19,147.2,6,Repeat
12963,1856.63,8,881,2011-12-01 12:55:00,47,27524.02,289.73,7,MultiBuy
12965,769.81,1,282,2011-09-11 15:31:00,3,83139.48,769.81,88,Active
12966,160.18,1,75,2011-11-30 12:38:00,4,1601.8,160.18,9,Active
12967,1660.9,2,438,2010-12-16 19:10:00,14,21696.0,1141.89,357,MultiBuy
12968,135.95,1,73,2011-08-19 15:44:00,4,679.75,135.95,111,Active
12970,405.47,4,268,2011-12-02 14:30:00,4,36903.39,286.07,6,Repeat
12971,11189.91,86,9289,2011-12-06 12:20:00,242,43761.8,143.48,3,MultiBuy
12974,144.8,1,24,2011-05-26 09:33:00,0,1158.4,144.8,197,Lapsed
12976,738.6,1,561,2011-05-12 09:55:00,15,16249.2,738.6,211,MultiBuy
12977,39.24,1,12,2011-07-06 16:40:00,0,353.16,39.24,155,Active
12980,7374.9,9,886,2011-07-05 09:34:00,19,16823.88,841.19,157,MultiBuy
12981,372.22,2,242,2011-11-10 12:00:00,19,3724.34,186.22,29,MultiBuy
12982,390.54,1,288,2011-04-11 11:51:00,17,10935.12,390.54,242,MultiBuy
12984,97.5,1,26,2011-11-21 12:37:00,0,390.0,97.5,18,Active
12985,1239.38,2,1533,2011-12-09 10:46:00,52,50867.76,669.31,0,MultiBuy
12987,558.7,2,219,2011-09-27 12:03:00,11,7821.8,279.35,73,MultiBuy
12988,505.82,1,126,2011-02-20 14:31:00,0,41983.06,505.82,291,Lapsed
12989,6924.11,15,2943,2011-12-06 15:28:00,40,25415.97,397.12,2,MultiBuy
12990,409.5,3,200,2011-11-08 13:01:00,13,1831.7,140.9,30,MultiBuy
12991,503.76,2,405,2011-11-16 15:34:00,16,8480.12,273.55,22,MultiBuy
12993,414.76,4,240,2011-11-16 15:49:00,14,3605.08,133.52,22,MultiBuy
12994,974.42,3,459,2011-12-05 15:43:00,21,19900.73,326.24,3,MultiBuy
12995,211.32,1,108,2011-09-15 15:44:00,3,633.96,211.32,84,Active
12997,1226.89,4,664,2011-11-17 15:47:00,29,18067.53,306.23,21,MultiBuy
12999,455.88,3,342,2011-05-27 13:24:00,14,7679.34,274.26,195,MultiBuy
13000,534.85,3,379,2011-08-25 10:43:00,16,7174.39,231.43,106,MultiBuy
13001,9785.97,13,5490,2011-12-05 14:51:00,180,361288.47,1072.07,3,MultiBuy
13002,120.95,1,73,2011-01-25 15:18:00,5,846.65,120.95,317,Lapsed
13003,149.05,3,103,2011-08-26 10:50:00,4,326.2,54.37,105,Repeat
13004,5655.91,18,4822,2011-11-28 11:27:00,278,144033.59,356.52,11,MultiBuy
13005,513.7,2,172,2011-06-19 10:53:00,6,7326.1,281.77,173,Repeat
13006,81.57,1,55,2011-10-14 13:49:00,2,326.28,81.57,55,Active
13008,229.47,1,175,2011-01-20 14:24:00,10,3212.58,229.47,322,MultiBuy
13011,50.55,1,13,2010-12-02 17:22:00,0,151.65,50.55,371,Lapsed
13012,1646.84,8,820,2011-11-30 13:05:00,48,24689.75,280.57,8,MultiBuy
13013,4810.94,13,2224,2011-12-08 15:01:00,106,102928.57,469.99,0,MultiBuy
13014,3466.28,10,905,2011-11-29 12:27:00,41,41834.88,383.81,10,MultiBuy
13015,3339.64,5,1609,2011-10-17 13:19:00,77,185224.34,1058.42,52,MultiBuy
13016,789.89,3,527,2011-09-27 14:08:00,26,18258.36,388.48,72,MultiBuy
13017,204.0,1,48,2011-12-02 15:53:00,1,204.0,204.0,6,Active
13018,7277.7,28,5435,2011-11-23 13:28:00,304,151563.68,330.93,15,MultiBuy
13021,2616.38,9,1352,2011-12-05 16:37:00,62,44644.98,340.8,3,MultiBuy
13023,599.9,2,280,2011-10-06 16:27:00,13,11398.1,299.95,63,MultiBuy
13026,975.36,5,1620,2011-12-08 16:58:00,40,8889.48,222.24,0,MultiBuy
13027,6912.0,6,17280,2011-08-18 09:39:00,26,34176.0,1314.46,113,MultiBuy
13028,661.32,2,798,2011-11-17 11:10:00,45,14955.54,332.35,22,MultiBuy
13029,1247.5,3,134,2011-11-09 09:13:00,10,4149.6,414.96,30,MultiBuy
13030,752.44,2,348,2011-11-28 14:30:00,11,35187.32,382.47,10,MultiBuy
13032,1010.18,2,375,2011-10-18 15:54:00,15,35711.96,502.99,51,MultiBuy
13033,190.55,1,83,2010-12-17 14:23:00,6,2096.05,190.55,356,Lapsed
13034,642.77,2,369,2011-10-16 12:21:00,21,14224.12,384.44,54,MultiBuy
13035,921.88,2,644,2011-09-27 08:57:00,22,12829.2,475.16,73,MultiBuy
13037,881.07,3,431,2011-07-24 15:46:00,23,14196.75,295.77,137,MultiBuy
13038,908.46,3,360,2011-09-20 14:37:00,20,9203.32,328.69,79,MultiBuy
13040,676.99,2,355,2011-12-01 10:38:00,16,14590.53,339.31,8,MultiBuy
13043,516.42,1,254,2011-03-11 14:52:00,6,6713.46,516.42,272,Lapsed
13044,560.47,1,429,2011-02-21 15:20:00,19,18495.51,560.47,290,MultiBuy
13045,305.28,1,221,2011-09-01 15:04:00,12,5495.04,305.28,98,MultiBuy
13046,629.31,2,264,2011-11-09 08:36:00,11,11831.47,338.04,30,MultiBuy
13047,3232.59,9,1390,2011-10-14 11:15:00,47,78789.17,460.76,56,MultiBuy
13048,1819.41,4,1228,2011-11-25 13:23:00,88,61598.13,456.28,13,MultiBuy
13049,656.68,2,268,2011-10-06 15:31:00,9,4596.76,328.34,63,Repeat
13050,5833.11,17,3747,2011-11-25 09:18:00,165,159186.19,395.99,14,MultiBuy
13052,348.15,1,222,2011-05-11 14:12:00,7,6266.7,348.15,211,Lapsed
13055,1214.41,3,894,2011-09-22 14:26:00,49,47669.62,627.23,77,MultiBuy
13058,271.4,3,52,2011-11-15 12:43:00,1,680.5,85.06,24,Repeat
13059,183.4,1,35,2011-04-04 10:40:00,0,1467.2,183.4,249,Lapsed
13060,307.53,1,123,2011-03-31 11:37:00,7,4612.95,307.53,253,Lapsed
13061,248.61,1,107,2011-09-28 16:04:00,7,2486.1,248.61,71,Active
13062,331.98,1,342,2011-06-01 15:12:00,4,3319.8,331.98,190,Lapsed
13064,1105.59,4,514,2011-11-27 12:31:00,12,21602.51,317.68,12,MultiBuy
13065,205.86,1,74,2010-12-01 16:52:00,3,2882.04,205.86,372,Lapsed
13066,470.8,2,322,2011-11-15 12:57:00,13,10630.48,221.47,23,MultiBuy
13067,115.46,1,32,2011-09-18 13:38:00,0,1731.9,115.46,81,Active
13068,344.0,2,200,2011-11-29 15:00:00,2,344.0,172.0,9,Repeat
13069,4431.44,24,5873,2011-12-09 08:39:00,162,112182.45,264.58,0,MultiBuy
13070,228.8,1,110,2011-05-31 13:45:00,9,2059.2,228.8,191,Lapsed
13072,177.15,1,69,2011-03-18 08:12:00,3,1240.05,177.15,266,Lapsed
13075,919.61,1,485,2011-08-02 10:19:00,21,20231.42,919.61,129,MultiBuy
13077,728.02,4,862,2011-12-08 19:24:00,19,22996.43,207.18,0,MultiBuy
13078,12627.94,26,5630,2011-12-06 15:36:00,195,183434.46,512.39,2,MultiBuy
13079,220.1,5,62,2011-12-05 16:53:00,2,333.0,55.5,3,Repeat
13080,58.08,1,120,2011-06-13 14:59:00,6,348.48,58.08,178,Active
13081,28337.38,11,19068,2011-11-28 10:54:00,758,4268781.42,4168.73,11,MultiBuy
13082,3613.63,9,4324,2011-08-05 16:16:00,46,37939.53,519.72,125,MultiBuy
13083,303.75,2,187,2011-12-05 15:01:00,11,3138.9,174.38,3,MultiBuy
13085,416.08,2,216,2011-07-05 12:11:00,8,4857.12,220.78,157,Repeat
13089,58762.08,97,31025,2011-12-07 09:02:00,1358,1899744.16,1047.27,2,MultiBuy
13090,8895.82,13,2262,2011-12-01 12:39:00,102,146969.06,954.34,8,MultiBuy
13091,345.82,1,466,2011-11-11 15:54:00,20,7262.22,345.82,27,MultiBuy
13092,477.83,5,279,2011-09-30 11:18:00,5,2813.07,112.52,70,Repeat
13093,7832.47,8,3961,2011-03-09 12:14:00,138,179333.06,1127.88,275,MultiBuy
13094,1927.32,12,1716,2011-11-18 14:07:00,24,4408.2,183.68,20,MultiBuy
13095,74.4,1,144,2011-09-30 12:03:00,6,446.4,74.4,70,Active
13097,6003.22,10,2360,2011-11-07 10:43:00,71,291306.66,691.94,32,MultiBuy
13098,28882.44,28,15968,2011-12-08 14:14:00,486,733753.87,1282.79,0,MultiBuy
13099,207.36,1,288,2011-09-01 17:40:00,1,207.36,207.36,98,Active
13101,101.19,1,113,2011-04-19 14:37:00,2,809.52,101.19,233,Lapsed
13102,6424.09,24,4204,2011-12-08 12:52:00,218,92286.91,303.58,0,MultiBuy
13103,243.94,1,82,2011-10-31 09:38:00,5,1951.52,243.94,39,Active
13104,1098.48,6,504,2011-12-06 13:10:00,20,4209.36,210.47,2,MultiBuy
13106,76.5,1,18,2011-07-29 15:12:00,1,76.5,76.5,132,Active
13107,1531.62,4,1293,2011-10-26 14:52:00,52,26773.74,461.62,43,MultiBuy
13108,350.06,1,298,2010-12-02 10:35:00,10,3500.6,350.06,372,MultiBuy
13109,786.54,2,520,2011-10-11 10:16:00,24,18460.27,392.77,59,MultiBuy
13110,1488.67,7,388,2011-11-08 14:30:00,7,34873.73,240.51,30,Repeat
13113,12245.96,24,3045,2011-12-09 12:49:00,115,108429.56,542.15,0,MultiBuy
13115,2294.78,4,1567,2011-11-28 12:38:00,84,97171.11,809.76,11,MultiBuy
13116,501.14,1,291,2011-07-24 14:33:00,12,15034.2,501.14,137,MultiBuy
13117,984.91,8,945,2011-11-18 12:02:00,48,10148.61,133.53,21,MultiBuy
13118,1197.81,5,410,2011-11-20 12:46:00,17,24867.87,314.78,19,MultiBuy
13120,30.6,1,12,2011-04-15 10:19:00,1,30.6,30.6,238,Lapsed
13121,283.73,1,252,2011-03-15 16:47:00,9,14186.5,283.73,268,Lapsed
13122,922.39,2,585,2011-09-06 15:53:00,32,48816.9,887.58,93,MultiBuy
13124,3756.33,3,2119,2011-09-11 12:45:00,87,277916.76,1251.88,89,MultiBuy
13126,2099.64,8,2143,2011-12-05 10:00:00,96,43072.79,307.66,4,MultiBuy
13127,259.17,1,127,2011-09-23 10:26:00,8,3887.55,259.17,77,Active
13130,64.0,1,32,2011-09-06 15:30:00,2,128.0,64.0,93,Active
13131,1073.3,3,447,2011-11-16 13:21:00,24,16067.0,365.16,22,MultiBuy
13132,77.3,1,20,2011-03-23 12:44:00,1,231.9,77.3,261,Lapsed
13133,109.8,2,32,2011-03-11 10:31:00,1,386.85,55.26,273,Repeat
13134,1793.58,4,1059,2011-09-15 10:35:00,46,66798.82,681.62,85,MultiBuy
13135,3096.0,1,4300,2011-05-27 10:52:00,1,3096.0,3096.0,196,Lapsed
13136,2607.61,5,1328,2011-10-14 13:41:00,83,78987.09,621.95,55,MultiBuy
13137,3603.29,8,2204,2011-11-29 12:09:00,34,332096.58,483.4,10,MultiBuy
13138,962.39,6,473,2011-11-17 16:51:00,23,10721.02,170.17,21,MultiBuy
13139,5064.94,7,2425,2011-11-23 13:54:00,88,195476.22,1149.86,15,MultiBuy
13140,422.47,3,185,2011-08-23 15:33:00,4,6373.14,141.63,107,Repeat
13141,2388.75,5,1548,2011-09-16 09:54:00,91,79186.16,586.56,84,MultiBuy
13142,307.09,1,258,2011-11-20 16:07:00,6,7063.07,307.09,18,Active
13144,110.95,1,21,2011-01-11 11:15:00,0,332.85,110.95,332,Lapsed
13145,618.52,4,145,2011-10-31 12:45:00,5,790.36,131.73,39,Repeat
13146,228.91,1,154,2011-11-13 15:29:00,7,3891.47,228.91,25,Active
13147,712.8,4,144,2011-11-29 13:59:00,4,712.8,178.2,9,Repeat
13148,3683.26,12,1965,2011-11-10 15:23:00,82,119249.29,382.21,28,MultiBuy
13149,1676.06,4,1280,2011-11-25 13:09:00,52,37917.32,440.9,13,MultiBuy
13151,1257.87,1,363,2011-02-17 12:29:00,11,93082.38,1257.87,295,MultiBuy
13153,486.22,1,418,2011-12-04 12:14:00,13,7293.3,486.22,5,MultiBuy
13155,971.76,4,497,2011-11-06 15:41:00,20,27377.26,322.09,32,MultiBuy
13157,1741.22,4,1439,2011-10-21 13:50:00,69,51325.26,589.95,48,MultiBuy
13158,1201.06,4,784,2011-09-06 11:58:00,39,23847.44,301.87,94,MultiBuy
13159,1429.35,4,1058,2011-12-01 11:20:00,50,44627.88,371.9,8,MultiBuy
13160,91.8,1,56,2011-11-17 13:07:00,3,367.2,91.8,21,Active
13161,112.75,1,29,2011-01-30 14:03:00,0,902.0,112.75,312,Lapsed
13162,1688.29,4,1713,2011-08-09 15:59:00,70,47213.98,597.65,121,MultiBuy
13165,1021.48,2,1376,2011-10-24 15:05:00,42,23948.68,570.21,45,MultiBuy
13166,417.2,1,216,2011-03-01 15:16:00,2,17105.2,417.2,282,Lapsed
13167,779.33,4,773,2011-11-21 12:24:00,18,12534.85,195.86,18,MultiBuy
13168,1299.59,4,670,2011-11-03 12:56:00,20,58043.79,460.66,35,MultiBuy
13169,712.88,2,272,2011-10-07 12:11:00,11,4484.96,345.0,63,MultiBuy
13170,108.81,1,141,2011-11-13 12:19:00,5,3264.3,108.81,26,Active
13171,468.41,3,229,2011-11-18 10:27:00,10,6906.27,150.14,21,MultiBuy
13173,353.65,2,277,2011-12-05 15:51:00,9,7570.82,176.07,3,Repeat
13174,2738.82,3,1351,2011-11-23 14:35:00,37,304075.84,1041.36,15,MultiBuy
13176,481.49,1,448,2011-10-24 15:43:00,12,32259.83,481.49,45,MultiBuy
13177,282.45,1,91,2011-10-06 09:56:00,2,4801.65,282.45,64,Active
